,source,url,claim,ind_claim,jaccard_similarity,cosine_similarity,embedding_based_similarity,id
1138,fullfact,https://fullfact.org/economy/boris-johnson-debt-quote/,"Boris Johnson said ""we have wiped out the national debt"".
",“It was this Conservative government that tackled the debt and the deficit left by the last Labour government.”,0.10526315789473684,0.06655924660794856,0.703788426118357,608
1139,fullfact,https://fullfact.org/economy/boris-johnson-debt-quote/,"It was this Conservative government that tackled the debt.
",“It was this Conservative government that tackled the debt and the deficit left by the last Labour government.”,0.5,0.6476308251809643,0.9475261653288487,608
1140,fullfact,https://fullfact.org/economy/boris-johnson-debt-quote/,"It was this Conservative government that tackled the deficit.
",“It was this Conservative government that tackled the debt and the deficit left by the last Labour government.”,0.5,0.6476308251809643,0.93126063584564,608
1141,fullfact,https://fullfact.org/economy/public-debt/,"Since the Conservatives came to government, national debt has increased from £0.95 trillion to £2 trillion.
","“In 2010, when the Conservatives took over, national debt was £0.95trillion. So they promised to reduce it and said we can trust them with the economy. But now it’s £2.0trillion.”",0.18518518518518517,0.21951015444968833,0.8737677478743053,582
1142,fullfact,https://fullfact.org/economy/uk-economy-what-was-oecds-verdict/,"The OECD says that jobs and earnings in the UK are good.
","The OECD says about the United Kingdom:  we have the most efficient, accessible healthcare system, fiscal sustainability has improved, important steps have been taken to improve educational outcomes, and jobs and earnings are good. That’s what the OECD says about the strong economy under this Conservative government.",0.23333333333333334,0.38045612515149413,0.7811015577638681,276
1143,fullfact,https://fullfact.org/economy/uk-economy-what-was-oecds-verdict/,"The OECD says that important steps have been taken in the UK to improve educational outcomes.
","The OECD says about the United Kingdom:  we have the most efficient, accessible healthcare system, fiscal sustainability has improved, important steps have been taken to improve educational outcomes, and jobs and earnings are good. That’s what the OECD says about the strong economy under this Conservative government.",0.3333333333333333,0.4688442437514,0.9180684860157085,276
1144,fullfact,https://fullfact.org/economy/uk-economy-what-was-oecds-verdict/,"The OECD says that fiscal sustainability in the UK has improved.
","The OECD says about the United Kingdom:  we have the most efficient, accessible healthcare system, fiscal sustainability has improved, important steps have been taken to improve educational outcomes, and jobs and earnings are good. That’s what the OECD says about the strong economy under this Conservative government.",0.23333333333333334,0.38045612515149413,0.8477222394131502,276
1145,fullfact,https://fullfact.org/economy/uk-economy-what-was-oecds-verdict/,"The OECD says that the UK has the most efficient, accessible healthcare system.
","The OECD says about the United Kingdom:  we have the most efficient, accessible healthcare system, fiscal sustainability has improved, important steps have been taken to improve educational outcomes, and jobs and earnings are good. That’s what the OECD says about the strong economy under this Conservative government.",0.3,0.4107835400405566,0.8402777837277121,276
1146,fullfact,https://fullfact.org/economy/young-people-record-levels-debt/,"Young people are in record levels of debt.
","“Young people are in record levels of debt. This week, the Financial Conduct Authority warned of a ‘pronounced build-up of indebtedness amongst the younger age group’ to fund ‘essential living costs’.”",0.21428571428571427,0.3599981338758417,0.9230789549786329,1009
1147,fullfact,https://fullfact.org/economy/does-government-spend-50-billion-debt-interest-payments/,"We spend nearly £50 billion on debt interest in the UK.
","“Today we spend nearly £50 billion in payments on interest to those we have borrowed from as a result of the legacy of the Labour party. That is more than the NHS pay bill, it is more than our schools budget, more than we spend on defence, as a result of the record we were left by Labour in government”",0.20689655172413793,0.27957612740227467,0.8657826126531352,898
1148,fullfact,https://fullfact.org/economy/income-tax-cuts-basic-rate-payers/,"Basic rate taxpayers under this government have seen a tax cut equivalent of £1,000.
","“...we have taken millions of people out of paying income tax altogether [and] basic rate taxpayers under this government have seen a tax cut equivalent of £1,000”  ",0.42857142857142855,0.6977696469520748,0.9736672819506715,357
1149,fullfact,https://fullfact.org/economy/income-tax-cuts-basic-rate-payers/,"The government has taken millions of people out of paying income tax.
","“...we have taken millions of people out of paying income tax altogether [and] basic rate taxpayers under this government have seen a tax cut equivalent of £1,000”  ",0.3181818181818182,0.5737075457652409,0.9629548541515998,357
1150,fullfact,https://fullfact.org/health/what-does-obesity-cost-economy/,"Obesity costs the economy £27 billion a year.
","“Obesity drives disease. It increases the risk of cancer, diabetes and heart disease—and it costs our economy £27 billion a year.”",0.3684210526315789,0.4651695005308622,0.8355017763917142,690
1151,fullfact,https://fullfact.org/europe/what-does-high-courts-article-50-ruling-mean-brexit/,"A legal judgment over Article 50 doesn’t stop us from leaving the EU.
",“This judgment today has caused a great deal of concern. I think it’s quite significant for a number of reasons. But it’s not significant in that it will stop us from leaving the European Union”,0.21428571428571427,0.159064445890686,0.7909946942959645,891
1152,fullfact,https://fullfact.org/europe/can-uk-change-mind-leaving-eu-brexit/,"The UK could change its mind about withdrawing from the EU even after triggering the formal process of leaving under Article 50.
","“There is a little-known loophole in Article 50 that would keep the UK in the EU even after the request is triggered. Basically, the UK can change its mind after the Article 50 request is made as long as no final agreement on Brexit has been reached.”",0.2903225806451613,0.327088496432575,0.9337303146607442,873
1153,fullfact,https://fullfact.org/europe/whos-getting-taxpayers-money-eu-referendum/,"The official Leave campaign is getting a similar amount of money as the Remain campaign.
","John Humphrys: “They [the Leave campaign] cannot access £9 million of taxpayers’ money”
Michael Fallon (Defence Secretary): “But they’re getting around £7 million to produce their leaflet”
John Humphrys: “Ah but you’re [the Remain campaign] getting that as well”",0.1388888888888889,0.3103637075173002,0.8257014507817378,239
1154,fullfact,https://fullfact.org/europe/nhs-eu-funding-and-vat-possible-effects-leaving-eu/,"After leaving the EU, the UK will be able to abolish VAT on energy bills.
","""…we conclude that leaving the EU would not, as Michael Gove claims we said, leave more money to spend on the NHS. Rather it would leave us spending less on public services, or taxing more, or borrowing more.""",0.13333333333333333,0.07644962318959062,0.7929967662628503,179
1155,fullfact,https://fullfact.org/europe/nhs-eu-funding-and-vat-possible-effects-leaving-eu/,"After leaving the EU and replacing EU funding, the UK will have additional savings to spend on priorities such as the NHS.
","""…we conclude that leaving the EU would not, as Michael Gove claims we said, leave more money to spend on the NHS. Rather it would leave us spending less on public services, or taxing more, or borrowing more.""",0.2,0.16716287068906113,0.8366313199031151,179
1156,fullfact,https://fullfact.org/immigration/eu-immigration-blame-missing-net-migration-target/,"High levels of EU immigration mean the government hasn't been able to cut net migration to the tens of thousands
","""We have seen many more people from the EU coming to Britain than originally anticipated … as a result, our action has not been enough to cut annual net migration to the tens of thousands""",0.20689655172413793,0.2696767482776015,0.9172142096674906,161
1157,fullfact,https://fullfact.org/immigration/eu-immigration-blame-missing-net-migration-target/,"High levels of EU immigration mean the government hasn't been able to cut net migration to the tens of thousands
","""I want to see immigration come down. That's why we've taken all the steps we have. It hasn't worked so far because of the large numbers coming from inside the EU""",0.0967741935483871,0.0845798608014702,0.8488840909666229,64
1158,fullfact,https://fullfact.org/immigration/would-restricting-work-benefits-eu-migrants-reduce-immigration/,"Restricting in-work benefits to EU migrants would make a huge difference to EU migration.
","""Just to get this clear, you are asking me what impact changing the benefit rules for EU migration, so that it becomes more difficult to obtain, is likely to have? … In my opinion, not much"".",0.13333333333333333,0.16577431052992284,0.8161648720193254,72
1159,fullfact,https://fullfact.org/immigration/would-restricting-work-benefits-eu-migrants-reduce-immigration/,"Restricting in-work benefits to EU migrants would make a huge difference to EU migration.
","""I think it makes a huge difference if you deal with the issue of migrancy through welfare … Taking out part of the pull factor of people coming over, who can declare themselves to be on zero earnings and getting tax credits and maybe doing cash-in-hand elsewhere, these are all problems the country faces and we need to deal with"".",0.1,0.10657035539480764,0.71175826077563,62
1160,fullfact,https://fullfact.org/online/macron-uk-eu/,"Emmanuel Macron said the UK will only be allowed to stay in the EU if they fully adopt all EU rules and regulations including adopting the Euro within six months of stopping Brexit.
",the UK will only be allowed to stay in the EU if they fully adopt all EU rules and regulations including adopting the Euro with 6 months of stopping Brexit,0.65,0.7953106628438171,0.9701343340337907,330
1161,fullfact,https://fullfact.org/online/macron-uk-eu/,"Emmanuel Macron said the UK must take its share of migrants, 300,000 now immediately and up to 100,000 every year until the situation is resolved if it wants to remain in the EU.
",the UK will only be allowed to stay in the EU if they fully adopt all EU rules and regulations including adopting the Euro with 6 months of stopping Brexit,0.0625,0.08691432120386376,0.7670524144536122,330
1162,fullfact,https://fullfact.org/online/macron-uk-eu/,"Emmanuel Macron said the UK must pay in full the costs involved for all other member states for Brexit, currently 39 billion euros if it wants to remain in the EU.
",the UK will only be allowed to stay in the EU if they fully adopt all EU rules and regulations including adopting the Euro with 6 months of stopping Brexit,0.12903225806451613,0.1666931783609418,0.8379009310775462,330
1163,fullfact,https://fullfact.org/online/macron-uk-eu/,"Emmanuel Macron said the UK will only be allowed to stay in the EU if they fully adopt all EU rules and regulations including adopting the Euro within six months of stopping Brexit.
","The UK must take its share of migrants, 300,000 now immediately and up to 100,000 every year until the situation is resolved.",0.0625,0.027721981722824175,0.6564091011240697,280
1164,fullfact,https://fullfact.org/online/macron-uk-eu/,"Emmanuel Macron said the UK must take its share of migrants, 300,000 now immediately and up to 100,000 every year until the situation is resolved if it wants to remain in the EU.
","The UK must take its share of migrants, 300,000 now immediately and up to 100,000 every year until the situation is resolved.",0.6666666666666666,0.7579348081429642,0.9213752905381223,280
1165,fullfact,https://fullfact.org/online/macron-uk-eu/,"Emmanuel Macron said the UK must pay in full the costs involved for all other member states for Brexit, currently 39 billion euros if it wants to remain in the EU.
","The UK must take its share of migrants, 300,000 now immediately and up to 100,000 every year until the situation is resolved.",0.125,0.06157106585177059,0.7686806560385453,280
1166,fullfact,https://fullfact.org/online/macron-uk-eu/,"Emmanuel Macron said the UK will only be allowed to stay in the EU if they fully adopt all EU rules and regulations including adopting the Euro within six months of stopping Brexit.
","The UK must pay in full the costs involved for all other member states for Brexit, currently 39 billion euros.",0.12903225806451613,0.09878784785151101,0.7327786965672526,279
1167,fullfact,https://fullfact.org/online/macron-uk-eu/,"Emmanuel Macron said the UK must take its share of migrants, 300,000 now immediately and up to 100,000 every year until the situation is resolved if it wants to remain in the EU.
","The UK must pay in full the costs involved for all other member states for Brexit, currently 39 billion euros.",0.125,0.06372863817024925,0.7577426263490985,279
1168,fullfact,https://fullfact.org/online/macron-uk-eu/,"Emmanuel Macron said the UK must pay in full the costs involved for all other member states for Brexit, currently 39 billion euros if it wants to remain in the EU.
","The UK must pay in full the costs involved for all other member states for Brexit, currently 39 billion euros.",0.6818181818181818,0.7232543671225976,0.9369348865370534,279
1169,fullfact,https://fullfact.org/europe/uk-wont-have-adopt-euro-2020/,"The Lisbon treaty calls for EU member nations to be part of the euro by 2020.
","“The Lisbon Treaty which actually calls, within the text, for all EU member nations, hopefully, to be part of the euro by 2020,” Kris Hicks, UKIP Head of Press and Communications.",0.4583333333333333,0.5594705659821674,0.8745193837423286,800
1170,fullfact,https://fullfact.org/europe/eu-countries-euro-2020/,"All EU members have to adopt the Euro after 2020.
",“I’ve just been hearing that the European Union is now telling all the other non-Eurozone countries that after 2020 they’re all going to have to abandon their currencies and have the Euro.”,0.15,0.15231415519375907,0.7416328837552939,617
1171,fullfact,https://fullfact.org/europe/eu-countries-euro-2020/,"All EU members have to adopt the Euro after 2020.
","“After 2020, all EU members will have to adopt the euro”",0.45454545454545453,0.9999999999999999,1.000000038930888,397
1172,fullfact,https://fullfact.org/online/Lisbon-treaty-short-list/,"According to the Lisbon Treaty, in 2022, financial centres will all be moved to Strasbourg.
","“Have you read the Lisbon Treaty – If we stay in – In 2022 we become an EU state, and have to give up our currency, sovereignty, and nationality. No more Queen (or King as it may be). Also our fishing rights become owned by EU, and all gas, oil, minerals, all EU property. Financial centres all moved to Strasbourg – All agreed in the Lisbon Treaty”.",0.21951219512195122,0.34411964794311084,0.7978974344513352,524
1173,fullfact,https://fullfact.org/online/Lisbon-treaty-short-list/,"According to the Lisbon Treaty, in 2022, all gas, oil and minerals will become owned by the EU.
","“Have you read the Lisbon Treaty – If we stay in – In 2022 we become an EU state, and have to give up our currency, sovereignty, and nationality. No more Queen (or King as it may be). Also our fishing rights become owned by EU, and all gas, oil, minerals, all EU property. Financial centres all moved to Strasbourg – All agreed in the Lisbon Treaty”.",0.2682926829268293,0.5301823791684366,0.8472797723989662,524
1174,fullfact,https://fullfact.org/online/Lisbon-treaty-short-list/,"According to the Lisbon Treaty, in 2022, our fishing rights become owned by EU.
","“Have you read the Lisbon Treaty – If we stay in – In 2022 we become an EU state, and have to give up our currency, sovereignty, and nationality. No more Queen (or King as it may be). Also our fishing rights become owned by EU, and all gas, oil, minerals, all EU property. Financial centres all moved to Strasbourg – All agreed in the Lisbon Treaty”.",0.24390243902439024,0.5124806205371043,0.8857448372202662,524
1175,fullfact,https://fullfact.org/online/Lisbon-treaty-short-list/,"According to the Lisbon Treaty, in 2022, there will be no more monarch.
","“Have you read the Lisbon Treaty – If we stay in – In 2022 we become an EU state, and have to give up our currency, sovereignty, and nationality. No more Queen (or King as it may be). Also our fishing rights become owned by EU, and all gas, oil, minerals, all EU property. Financial centres all moved to Strasbourg – All agreed in the Lisbon Treaty”.",0.11904761904761904,0.21188888358175217,0.6731804126718047,524
1176,fullfact,https://fullfact.org/online/Lisbon-treaty-short-list/,"According to the Lisbon Treaty, in 2022 we have to give up our nationality.
","“Have you read the Lisbon Treaty – If we stay in – In 2022 we become an EU state, and have to give up our currency, sovereignty, and nationality. No more Queen (or King as it may be). Also our fishing rights become owned by EU, and all gas, oil, minerals, all EU property. Financial centres all moved to Strasbourg – All agreed in the Lisbon Treaty”.",0.17073170731707318,0.2997917817846155,0.6873290710006892,524
1177,fullfact,https://fullfact.org/online/Lisbon-treaty-short-list/,"According to the Lisbon Treaty, in 2022 we would have to give up our sovereignty.
","“Have you read the Lisbon Treaty – If we stay in – In 2022 we become an EU state, and have to give up our currency, sovereignty, and nationality. No more Queen (or King as it may be). Also our fishing rights become owned by EU, and all gas, oil, minerals, all EU property. Financial centres all moved to Strasbourg – All agreed in the Lisbon Treaty”.",0.16666666666666666,0.26465160661087384,0.6874228228938128,524
1178,fullfact,https://fullfact.org/online/Lisbon-treaty-short-list/,"According to the Lisbon Treaty, in 2022 we become an EU state.
","“Have you read the Lisbon Treaty – If we stay in – In 2022 we become an EU state, and have to give up our currency, sovereignty, and nationality. No more Queen (or King as it may be). Also our fishing rights become owned by EU, and all gas, oil, minerals, all EU property. Financial centres all moved to Strasbourg – All agreed in the Lisbon Treaty”.",0.1951219512195122,0.4778008557135513,0.7893815001804626,524
1179,fullfact,https://fullfact.org/online/Lisbon-treaty-short-list/,"According to the Lisbon Treaty, in 2022 we would have to give up our currency.
","“Have you read the Lisbon Treaty – If we stay in – In 2022 we become an EU state, and have to give up our currency, sovereignty, and nationality. No more Queen (or King as it may be). Also our fishing rights become owned by EU, and all gas, oil, minerals, all EU property. Financial centres all moved to Strasbourg – All agreed in the Lisbon Treaty”.",0.16666666666666666,0.26465160661087384,0.7158100250544999,524
1180,fullfact,https://fullfact.org/europe/norway-switzerland-eu-laws/,"Norway and Switzerland have to accept EU laws despite not being members in order to trade with it.
",“The government has published an analysis of the UK's options if it left the EU… the document says Norway and Switzerland's trading arrangements outside the EU require them to… be subject to other EU laws.”,0.21428571428571427,0.2557771245384738,0.8969304743654535,830
1181,fullfact,https://fullfact.org/europe/norway-switzerland-eu-laws/,"Norway and Switzerland have to accept EU laws despite not being members in order to trade with it.
",“In practice… Switzerland has a similar position to Norway – it is obliged to follow EU rules in its own laws.”,0.25,0.26969665998264064,0.8924942999982296,590
1182,fullfact,https://fullfact.org/law/human-rights-law-means-police-warnings-people-risk-being-killed/,"A decision of the European Court of Human Rights means that the police have to warn criminals about serious threats to their life.
",“Euro judges order police to ‘protect’ gangsters: Officers forced to issue ‘threat to life notices’ to villains and drug lords”,0.0967741935483871,0.12735952979479356,0.9146081561331291,492
1183,fullfact,https://fullfact.org/law/to-kerr-is-human/,"Lord Kerr, who sits on the UK Supreme Court, wrote Article 50 of the Treaty on European Union.
",empty,0.0,0.0,0,326
1184,fullfact,https://fullfact.org/immigration/what-happened-12000-asylum-seekers/,"One in six asylum seekers didn’t meet with border officials and have vanished.
","“An investigation has shown that of 77,440 asylum cases in progress, one in six skipped their first meeting with border chiefs and vanished.”",0.3181818181818182,0.30403440551788263,0.7997015195924119,402
1185,fullfact,https://fullfact.org/immigration/what-happened-12000-asylum-seekers/,"One in six asylum seekers didn’t meet with border officials and have vanished.
",“That figure includes people who have attended subsequent meetings after missing their first appointment and doesn’t mean people have dropped off the radar...”,0.08,0.0,0.6219339094534926,786
1186,fullfact,https://fullfact.org/health/botched-surgeries/,"The NHS operates on the wrong part of someone’s body four times a day.
","“NHS operates on the wrong body part four times a day, ex-Health Secretary Jeremy Hunt reveals.”",0.45,0.5684918552450585,0.9128955870924583,667
1187,fullfact,https://fullfact.org/health/gp-appointment-waiting-times/,"Patients are now waiting over two weeks on average to see a GP.
",“Scandal over 15-day wait for GP”,0.16666666666666666,0.09349477497536716,0.7575293501252981,743
1188,fullfact,https://fullfact.org/health/gp-appointment-waiting-times/,"Patients are now waiting over two weeks on average to see a GP.
",“Patients are now waiting longer than two weeks on average to see a GP”,0.6363636363636364,0.8831282039194522,0.980352566015708,718
1189,fullfact,https://fullfact.org/online/nhs-price-lists/,"The NHS has published its very first price lists for treatments.
",empty,0.0,0.0,0,326
1190,fullfact,https://fullfact.org/health/three-million-more-patients-good-outstanding-hospitals/,"There were 2.7 million more patients every year using good and outstanding hospitals at the end of Jeremy Hunt’s tenure as Health Secretary than at the beginning.
",“But as the health secretary… I was even prouder about the improvements in care for individual patients and their families - with 2.7 million more patients every year using good or outstanding hospitals by the end.”,0.3870967741935484,0.5428602769562182,0.9344832691357904,446
1191,fullfact,https://fullfact.org/health/three-million-more-patients-good-outstanding-hospitals/,"There were 2.7 million more patients every year using good and outstanding hospitals at the end of Jeremy Hunt’s tenure as Health Secretary than at the beginning.
",“By the time I left… nearly three million more patients were being treated in good or outstanding hospitals.”,0.21428571428571427,0.26055567105626243,0.9063062485078833,452
1192,fullfact,https://fullfact.org/health/three-million-more-patients-good-outstanding-hospitals/,"There were 2.7 million more patients every year using good and outstanding hospitals at the end of Jeremy Hunt’s tenure as Health Secretary than at the beginning.
",“And by the end nearly 3m more patients were using good or outstanding hospitals.”,0.2916666666666667,0.39006559536774454,0.876346101045549,406
1193,fullfact,https://fullfact.org/health/unclear-nhs-england-save-500000-lives/,"The NHS Long Term Plan will save 500,000 lives.
","“The NHS Long Term Plan, published today, will save almost half a million more lives with practical action on major killer conditions and investment in world class, cutting edge treatments including genomic tests for every child with cancer.”",0.23529411764705882,0.2704643173798548,0.8671153244615866,887
1194,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"The rate of extra investment in the NHS has fallen by 68% since 2010.
",The rate of extra investment has fallen by 68% [since 2010].,0.7692307692307693,0.8831282039194522,0.9494058446415785,292
1195,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"There are 16,481 fewer beds in hospitals since 2010.
",The rate of extra investment has fallen by 68% [since 2010].,0.17647058823529413,0.16839750037215276,0.49516339947012494,292
1196,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"66 A&E; and maternity wards have been closed.
",The rate of extra investment has fallen by 68% [since 2010].,0.05,0.0,0.5231524670444312,292
1197,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"103 NHS walk-in centres have closed or been downgraded since 2010.
",The rate of extra investment has fallen by 68% [since 2010].,0.16666666666666666,0.14587439082056453,0.5901818210297782,292
1198,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"60 ambulance stations have closed since 2010.
",The rate of extra investment has fallen by 68% [since 2010].,0.1875,0.18443191662261305,0.6081347201833848,292
1199,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"1,000 GP practices have closed since 2010.
",The rate of extra investment has fallen by 68% [since 2010].,0.1875,0.18443191662261305,0.6400372974610963,292
1200,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"A&E; four hour targets have been missed more than 10 million times since 2010.
",The rate of extra investment has fallen by 68% [since 2010].,0.13043478260869565,0.14587439082056453,0.77755096215089,292
1201,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"The number of patients waiting more than 12 hours in A&E; is up 2,700% since 2010.
",The rate of extra investment has fallen by 68% [since 2010].,0.22727272727272727,0.15592892548708362,0.6881477740961525,292
1202,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"Spending on social care is down 8% since 2010.
",The rate of extra investment has fallen by 68% [since 2010].,0.25,0.20613696606828605,0.709407494214956,292
1203,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"There are 5,240 fewer mental health nurses since 2010.
",The rate of extra investment has fallen by 68% [since 2010].,0.16666666666666666,0.16839750037215276,0.5025079319621819,292
1204,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"The number of operations classed as urgent that have been cancelled twice have doubled since 2010.
",The rate of extra investment has fallen by 68% [since 2010].,0.21052631578947367,0.14587439082056453,0.6779817793257801,292
1205,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"There has been a 22% drop in ambulances meeting their 15 minute transfer target since 2010.
",The rate of extra investment has fallen by 68% [since 2010].,0.19047619047619047,0.1375436045558623,0.7490264083366726,292
1206,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"The rate of extra investment in the NHS has fallen by 68% since 2010.
","16,481 fewer beds in hospitals [since 2010].",0.17647058823529413,0.15592892548708362,0.5355454711105329,184
1207,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"There are 16,481 fewer beds in hospitals since 2010.
","16,481 fewer beds in hospitals [since 2010].",0.7,0.9999999999999997,0.999999931412062,184
1208,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"66 A&E; and maternity wards have been closed.
","16,481 fewer beds in hospitals [since 2010].",0.058823529411764705,0.0,0.5576897801019004,184
1209,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"103 NHS walk-in centres have closed or been downgraded since 2010.
","16,481 fewer beds in hospitals [since 2010].",0.2,0.14587439082056453,0.5479457309183628,184
1210,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"60 ambulance stations have closed since 2010.
","16,481 fewer beds in hospitals [since 2010].",0.23076923076923078,0.18443191662261305,0.6137710515580671,184
1211,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"1,000 GP practices have closed since 2010.
","16,481 fewer beds in hospitals [since 2010].",0.23076923076923078,0.18443191662261305,0.5563209093601453,184
1212,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"A&E; four hour targets have been missed more than 10 million times since 2010.
","16,481 fewer beds in hospitals [since 2010].",0.15,0.14587439082056453,0.5384536186385687,184
1213,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"The number of patients waiting more than 12 hours in A&E; is up 2,700% since 2010.
","16,481 fewer beds in hospitals [since 2010].",0.14285714285714285,0.15592892548708362,0.6433626135954565,184
1214,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"Spending on social care is down 8% since 2010.
","16,481 fewer beds in hospitals [since 2010].",0.21428571428571427,0.20613696606828605,0.5883725942583766,184
1215,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"There are 5,240 fewer mental health nurses since 2010.
","16,481 fewer beds in hospitals [since 2010].",0.2857142857142857,0.275195812175023,0.6976218673431313,184
1216,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"The number of operations classed as urgent that have been cancelled twice have doubled since 2010.
","16,481 fewer beds in hospitals [since 2010].",0.17647058823529413,0.14587439082056453,0.505623328684223,184
1217,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"There has been a 22% drop in ambulances meeting their 15 minute transfer target since 2010.
","16,481 fewer beds in hospitals [since 2010].",0.15789473684210525,0.1375436045558623,0.5305836404442217,184
1218,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"The rate of extra investment in the NHS has fallen by 68% since 2010.
",66 A&E and maternity wards closed [since 2010].,0.15,0.1707761131901165,0.6565755493325158,189
1219,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"There are 16,481 fewer beds in hospitals since 2010.
",66 A&E and maternity wards closed [since 2010].,0.17647058823529413,0.18443191662261305,0.6324433469077664,189
1220,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"66 A&E; and maternity wards have been closed.
",66 A&E and maternity wards closed [since 2010].,0.6153846153846154,0.7092972666062737,0.9318608296661532,189
1221,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"103 NHS walk-in centres have closed or been downgraded since 2010.
",66 A&E and maternity wards closed [since 2010].,0.23529411764705882,0.2605556710562624,0.676600451884127,189
1222,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"60 ambulance stations have closed since 2010.
",66 A&E and maternity wards closed [since 2010].,0.26666666666666666,0.3360969272762574,0.701991981379298,189
1223,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"1,000 GP practices have closed since 2010.
",66 A&E and maternity wards closed [since 2010].,0.26666666666666666,0.3360969272762574,0.6237300088347039,189
1224,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"A&E; four hour targets have been missed more than 10 million times since 2010.
",66 A&E and maternity wards closed [since 2010].,0.3,0.1597642092414444,0.6228008545918242,189
1225,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"The number of patients waiting more than 12 hours in A&E; is up 2,700% since 2010.
",66 A&E and maternity wards closed [since 2010].,0.2857142857142857,0.1707761131901165,0.6219400324796609,189
1226,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"Spending on social care is down 8% since 2010.
",66 A&E and maternity wards closed [since 2010].,0.17647058823529413,0.22576484600261604,0.6746282384507655,189
1227,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"There are 5,240 fewer mental health nurses since 2010.
",66 A&E and maternity wards closed [since 2010].,0.16666666666666666,0.18443191662261305,0.6143356867950476,189
1228,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"The number of operations classed as urgent that have been cancelled twice have doubled since 2010.
",66 A&E and maternity wards closed [since 2010].,0.15,0.1597642092414444,0.5658348591121319,189
1229,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"There has been a 22% drop in ambulances meeting their 15 minute transfer target since 2010.
",66 A&E and maternity wards closed [since 2010].,0.13636363636363635,0.15064018498706508,0.6383722875104959,189
1230,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"The rate of extra investment in the NHS has fallen by 68% since 2010.
",103 NHS walk-in centres closed or downgraded [since 2010].,0.2222222222222222,0.2169338170113969,0.6851429031860291,183
1231,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"There are 16,481 fewer beds in hospitals since 2010.
",103 NHS walk-in centres closed or downgraded [since 2010].,0.1875,0.14587439082056453,0.5479456524752327,183
1232,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"66 A&E; and maternity wards have been closed.
",103 NHS walk-in centres closed or downgraded [since 2010].,0.1111111111111111,0.09269789668627057,0.6122211572977377,183
1233,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"103 NHS walk-in centres have closed or been downgraded since 2010.
",103 NHS walk-in centres closed or downgraded [since 2010].,0.8181818181818182,1.0000000000000002,1.0000000531781477,183
1234,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"60 ambulance stations have closed since 2010.
",103 NHS walk-in centres closed or downgraded [since 2010].,0.2857142857142857,0.2605556710562623,0.7007947240138485,183
1235,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"1,000 GP practices have closed since 2010.
",103 NHS walk-in centres closed or downgraded [since 2010].,0.2857142857142857,0.2605556710562623,0.601485485719105,183
1236,fullfact,https://fullfact.org/health/nhs-viral-image-factcheck/,"A&E; four hour targets have been missed more than 10 million times since 2010.
",103 NHS walk-in centres closed or downgraded [since 2010].,0.13636363636363635,0.12636373966504363,0.6022487276345018,183
